iso3,year,vdem_regime_duration,pts_index,wb_carbon_revenue_pct_gdp,pefa_core_management,pefa_accountability,fatf_effectiveness,fatf_technical_compliance,wdi_health_index,wdi_education_index,wdi_infrastructure_index,wdi_social_protection_index,pt_coup_successful,pt_coup_failed,ucdp_sb_intrastate_deaths_best
ABW,1990,,,,,,,,0.14255733684936056,,0.6593026321484193,,,,
ABW,1991,,,,,,,,0.1481828614203276,,0.6281384209525263,,,,
ABW,1992,,,,,,,,0.16346961297187107,,0.6297391644295565,,,,
ABW,1993,,,,,,,,0.17080725371661223,,0.6313146241380878,,,,
ABW,1994,,,,,,,,0.1731308399524475,,0.6593026321484193,,,,
ABW,1995,,,,,,,,-0.19692273878459265,,0.6593026321484193,,,,
ABW,1996,,,,,,,,0.1804684806971869,,0.6593026321484193,,,,
ABW,1997,,,,,,,,0.1863385932929798,,0.6593026321484193,,,,
ABW,1998,,,,,,,,0.1907411777398245,,0.6593026321484193,,,,
ABW,1999,,,,,,,,0.18059077470959983,0.25289433496724006,0.6593026321484193,,,,
ABW,2000,,,,,,,,0.19061888372741156,0.3747114505100547,0.5633906617231484,,,,
ABW,2001,,,,,,,,0.20345975503070857,0.3731756948235981,0.6683039910819707,,,,
ABW,2002,,,,,,,,0.21458851016023323,0.6774196544152801,0.6713426868336994,,,,
ABW,2003,,,,,,,,0.2269402054138802,0.6774370333731002,0.674381382585426,,,,
ABW,2004,,,,,,,,0.22535038325251908,0.6813346119597186,0.6774200783371547,,,,
ABW,2005,,,,,,,,0.24883083363569072,0.6553875531985464,0.6804587740888833,,,,
ABW,2006,,,,,,,,0.2589812366659154,0.7563415382723753,0.6834974698406121,,,,
ABW,2007,,,,,,,,0.2765915744532924,0.7581522775326273,0.6865361655923384,,,,
ABW,2008,,,,,,,,0.2938350302034341,0.7418604944447271,0.6895748613440671,,,,
ABW,2009,,,,,,,,0.3171931865741928,0.7301406003923111,0.6926135570957955,,,,
ABW,2010,,,,,,,,0.35669415258338033,0.793046351684811,0.6146435080515221,,,,
ABW,2011,,,,,,,,0.3910587700712507,0.4535274793707929,0.6986909485992511,,,,
ABW,2012,,,,,,,,0.4232220953356971,0.4938580494685014,0.7017296443509794,,,,
ABW,2013,,,,,,,,0.4514720122029505,0.6964731174824981,0.7022041430714067,,,,
ABW,2014,,,,,,,,0.47458558054888333,0.9772898787181983,0.7026786417918348,,,,
ABW,2015,,,,,,,,0.4921959183362621,1.1199884327237448,0.7031531405122621,,,,
ABW,2016,,,,,,,,0.5087056100119297,1.0038113143064518,0.7036276392326893,,,,
ABW,2017,,,,,,,,0.5184891310049173,,0.7618720993057014,,,,
ABW,2018,,,,,,,,0.5502855742321265,0.9955561240529378,0.7625838473863422,,,,
ABW,2019,,,,,,,,0.5672844419574441,1.1354697072448698,0.7632955954669831,,,,
ABW,2020,,,,,,,,0.492318212348675,1.1097595063233885,0.7640073435476237,,,,
ABW,2021,,,,,,,,0.2781813966146536,0.827270868557148,0.7647190916282645,,,,
ABW,2022,,,,,,1.4545454545454546,2.275,0.5925993025267994,0.7208669628685169,0.7635897318726323,,,,
ABW,2023,,,,,,,,0.6081306421031669,,0.765430839708905,,,,
ABW,2024,,,,,,,,0.6261078619277828,1.02640600070106,0.8715590472693907,,,,
AFG,1990,1,4.0,,,,,,-2.4933300928299817,-2.230364197546824,,,1.0,0.0,2.5855042955975023
AFG,1991,2,4.5,,,,,,-3.0,-2.742673707419784,,,1.0,0.0,3.331475498380054
AFG,1992,3,4.5,,,,,,-3.0,,,,3.0,0.0,3.5050804287829465
AFG,1993,4,4.5,,,,,,-2.6110128756975555,-2.425906184041584,,,3.0,0.0,3.340853139021698
AFG,1994,5,5.0,,,,,,-2.8992361137943736,-2.2332370605212004,,,3.0,0.0,4.02524875640093
AFG,1995,6,5.0,,,,,,-2.8714998317792526,-2.6321799540834077,,,3.0,0.0,3.5032204776263165
AFG,1996,7,4.5,,,,,,-2.8537182823744978,,,,3.0,0.0,2.938379843050718
AFG,1997,8,5.0,,,,,,-2.5697603209968434,,,,3.0,0.0,3.5741063964472453
AFG,1998,9,5.0,,,,,,-2.8546619732758005,-3.0,,,3.0,0.0,3.516053584550446
AFG,1999,10,5.0,,,,,,-2.781094365353497,-3.0,,,3.0,0.0,3.189471464401015
AFG,2000,11,5.0,,,,,,-2.610399533824129,-3.0,-2.5848088548209125,,2.0,0.0,3.2960419859729653
AFG,2001,12,5.0,,,,,,-2.3664514201742017,-2.801830488361573,-2.5245305140920613,,2.0,0.0,2.946208224633443
AFG,2002,13,4.5,,,,,,-2.5262370608052853,-2.39845009107538,-2.448453336774794,,0.0,0.0,1.6505630431784846
AFG,2003,14,4.0,,,,,,-2.4759056121694836,-1.575219199598667,-2.371146079197261,,0.0,0.0,1.3917872307650336
AFG,2004,1,4.5,,,,,,-2.3858827874464077,-1.047643721381022,-2.294979288692459,,0.0,0.0,1.3949370337160183
AFG,2005,2,5.0,,,,,,-2.0512606328587557,-1.280162379349473,-2.21749421027192,,0.0,0.0,2.0196466785351213
AFG,2006,3,5.0,,,,,,-1.8966258447386641,-0.9884898340732443,-2.0997480844113388,,0.0,0.0,2.979758619832602
AFG,2007,4,5.0,,,,,,-1.7972160594253421,-1.3769117222646587,-1.9775039766459892,-1.1735426989002535,0.0,0.0,3.3204662986135665
AFG,2008,5,5.0,,,,,,-1.7233633069972523,-0.720112250005801,-1.8661292798334006,,0.0,0.0,3.0894362316709802
AFG,2009,6,5.0,,,,,,-1.6872530348618067,-0.8194516871075163,-1.7312557834906839,,0.0,0.0,3.1816573511136244
AFG,2010,7,4.5,,,,,,-1.6891811079330705,-0.5440598193207014,-1.7373551172648345,,0.0,0.0,3.2295411910979666
AFG,2011,8,5.0,,,,,,-1.5566059352229673,-0.5884599720319232,-1.6683947035795181,-1.467926982389375,0.0,0.0,3.2667184368430657
AFG,2012,9,4.0,,,,,,-1.57176969075182,-0.33942390867857447,-1.287493106004785,,0.0,0.0,3.264368542022687
AFG,2013,10,5.0,,,,,,-1.52689451583008,-0.27199878241922165,-1.2378097914556088,,0.0,0.0,3.276214765550515
AFG,2014,11,4.666666666666667,,,,,,-1.5001827040472622,-0.20333416507519464,-0.910550919250004,,0.0,0.0,3.6504050532619177
AFG,2015,12,4.666666666666667,,,,,,-1.4534499513684012,-0.8798459386072466,-1.0679261265748548,,0.0,0.0,3.9540138054207463
AFG,2016,13,4.666666666666667,,,,,,-1.3811826506997873,-0.7617377582948903,-0.682604673175065,,0.0,0.0,3.9671704556487692
AFG,2017,14,5.0,,,,,,-1.3711552589501501,-0.7063991724870107,-0.6185799569641883,,0.0,0.0,3.9941008793717523
AFG,2018,15,5.0,,1.6547619047619047,2.0,,,-1.274308663291806,-0.6487570328514582,-0.6070329537607773,,0.0,0.0,4.261754590575626
AFG,2019,16,5.0,,,,,,-1.3876498110890099,0.28537897840938187,-0.48963613232718406,,0.0,0.0,4.383137608026491
AFG,2020,17,5.0,,,,,,-1.459501063477202,,-0.4247320200256836,,0.0,0.0,3.9786183159484265
AFG,2021,18,5.0,,,,,,-1.6648437724280625,,-0.3595165008521142,,0.0,0.0,4.50498048409226
AFG,2022,1,5.0,,,,,,-1.4132418233504929,,-0.4462032117855905,,0.0,0.0,1.1884461038796639
AFG,2023,2,5.0,,,,,,-1.3028345605732925,0.012617116596479941,-0.38875189407741556,,0.0,0.0,0.4521626421503519
AFG,2024,3,5.0,,,,,,-1.4098032387518389,,-0.5583593170082883,,0.0,0.0,0.40039145325376935
AFG,2025,4,,,,,,,,,,,0.0,0.0,
AGO,1990,1,4.0,,,,,,-2.436297386673605,-2.2589458744683903,,,0.0,0.0,3.1355693048392412
AGO,1991,2,3.0,,,,,,-2.9548160978306526,-2.701852394810549,,,0.0,0.0,1.6661178747338325
AGO,1992,1,4.5,,,,,,-2.998234806289398,-2.6618435391359188,,,0.0,0.0,2.9898774273826842
AGO,1993,1,5.0,,,,,,-2.962275559334315,,,,0.0,0.0,4.553589063885005
AGO,1994,2,5.0,,,,,,-2.9428972366851145,,,,0.0,0.0,3.4337609545345344
AGO,1995,3,4.5,,,,,,-2.9065699272837957,,,,0.0,0.0,0.8730421187512852
AGO,1996,4,4.5,,,,,,-2.645987245098324,,,,0.0,0.0,0.19783151350497122
AGO,1997,5,4.0,,,,,,-2.0153969020781006,,,,0.0,0.0,0.2985297249530179
AGO,1998,6,5.0,,,,,,-2.625554911705973,-1.6385971304296907,,,0.0,0.0,2.1005279864866333
AGO,1999,7,5.0,,,,,,-2.8342054131858867,-1.3977546603475137,,,0.0,0.0,2.7409433470282116
AGO,2000,8,4.5,,,,,,-2.6855336440786455,-1.4052602579595141,-2.203276744400559,,0.0,0.0,1.9274886929156567
AGO,2001,9,4.5,,,,,,-2.3250237657334822,-1.3830057251324261,-2.2462058001848457,,0.0,0.0,2.0434953537976717
AGO,2002,10,3.5,,,,,,-2.254223248707216,-2.524268765656313,-2.1532505468078664,,0.0,0.0,1.3879795895443017
AGO,2003,11,4.0,,,,,,-2.310603745188731,,-2.09526924482036,,0.0,0.0,0.1304356063880598
AGO,2004,12,4.0,,,,,,-1.9526117062452155,,-2.0381079005942464,,0.0,0.0,0.12610876527839388
AGO,2005,13,3.5,,,,,,-2.362612707790714,,-1.9806371464021322,,0.0,0.0,0.04063295537062502
AGO,2006,14,3.0,,,,,,-2.21769851485669,,-1.927040289527816,,0.0,0.0,0.014877331146974924
AGO,2007,15,3.5,,,,,,-1.963219213521004,0.3868801769152761,-1.8007280906592988,,0.0,0.0,0.11361107424288856
AGO,2008,16,3.0,,,,,,-1.8652649695337864,-1.423773671563706,-1.7477381397285139,,0.0,0.0,0.018367123450808615
AGO,2009,17,3.5,,,,,,-1.598953315851046,-1.4387506000027013,-1.7644459279047824,,0.0,0.0,0.10574067030541665
AGO,2010,1,3.0,,,,,,-1.696704033290545,-1.3184564816750641,-1.7084351160808646,,0.0,0.0,0.029606949198694926
AGO,2011,2,3.0,,,,,,-1.61363660818372,-0.8917791670273681,-1.6717778189250518,,0.0,0.0,0.0041205987738438974
AGO,2012,3,3.0,,,,,,-1.5493457164185005,,-1.5968035113367092,,0.0,0.0,0.0
AGO,2013,4,3.5,,,,,,-1.4802884394204379,,-1.5412180384086505,,0.0,0.0,0.007614553410737188
AGO,2014,5,3.6666666666666665,,,,,,-1.471153772039249,,-1.5774277255042872,,0.0,0.0,0.0
AGO,2015,6,3.0,,,,,,-1.4408751061705996,1.5908770264528662,-1.4122141501633054,,0.0,0.0,0.0035451226902729334
AGO,2016,7,2.6666666666666665,,,,,,-1.4114318762308435,-1.1608860284810172,-1.3720442606221148,,0.0,0.0,0.08219372220889518
AGO,2017,8,3.0,,,,,,-1.3625395052908351,,-1.3157854716128496,,0.0,0.0,0.07944505484130106
AGO,2018,9,3.0,,,,,,-1.1476176996487213,,-1.2434719001800854,-1.338862095552086,0.0,0.0,0.0031900848675208687
AGO,2019,10,3.0,,,,,,-1.0934430852658412,,-1.2203687473354434,,0.0,0.0,0.07438232077644377
AGO,2020,11,3.0,,,,,,-1.2356140250052936,,-1.1841006124978641,,0.0,0.0,0.060886370661491794
AGO,2021,12,3.0,,,,,,-1.4201044370328322,-1.347270585118725,-1.1505918399553272,,0.0,0.0,0.0
AGO,2022,13,3.0,,,,,,-1.1982194140751643,,-1.128444272217374,,0.0,0.0,0.054606124285364536
AGO,2023,14,3.0,,,,,,-0.9664404019246025,-1.6914877671314603,-1.1808052191932843,,0.0,0.0,0.0
AGO,2024,15,2.6666666666666665,,,,,,-1.3669759005561888,,-1.1751838335188998,,0.0,0.0,0.06390178627320331
AGO,2025,16,,,,,,,,,,,0.0,0.0,
AGO,2026,,,,,,0.2727272727272727,1.725,,,,,,,
ALB,1990,1,3.0,,,,,,0.1433890342526278,0.05406128018394259,0.6593026321484193,,0.0,0.0,0.0
ALB,1991,1,2.5,,,,,,-0.07468185072334256,0.14598934551861942,0.6593026321484193,,0.0,0.0,0.0
ALB,1992,2,2.0,,,,,,0.20458160237508008,-0.2001189174645419,0.6593026321484193,,0.0,0.0,0.0
ALB,1993,3,2.0,,,,,,0.08443594391347214,-0.37789900972016266,0.6593026321484193,,0.0,0.0,0.0
ALB,1994,4,2.5,,,,,,0.20937490638577777,-0.2799166545658303,0.6593026321484193,,0.0,0.0,0.0
ALB,1995,5,2.5,,,,,,0.1979180446323609,-0.20143362833410505,0.6593026321484193,,0.0,0.0,0.0
ALB,1996,6,2.5,,,,,,0.22239975755569524,-0.04652230873866973,0.6593026321484193,,0.0,0.0,0.0
ALB,1997,7,4.0,,,,,,0.2503198453171361,0.07931641037654658,0.6593026321484193,,0.0,0.0,0.0
ALB,1998,8,2.5,,,,,,0.17222232761296483,-0.03845753761197854,0.6593026321484193,,0.0,0.0,0.0
ALB,1999,9,3.0,,,,,,0.23608571380959137,-0.007267381886276458,0.6593026321484193,,0.0,0.0,0.6077752673260606
ALB,2000,10,2.5,,,,,,0.18683163945711406,0.17238081373410588,0.37521620461572397,,0.0,0.0,0.0
ALB,2001,11,2.5,,,,,,0.17800048475378558,0.21942613829812913,0.3921041377306726,,0.0,0.0,0.0
ALB,2002,12,3.0,,,,,,0.18462173984343122,0.19923258094851382,0.4102088536051527,,0.0,0.0,0.0
ALB,2003,13,2.0,,,,,,0.1572254932724785,0.3742176076238702,0.427892122692245,,0.0,0.0,0.0
ALB,2004,14,2.5,,,,,,0.19198360578850787,0.34092198540244306,0.4451494228442095,,0.0,0.0,0.0
ALB,2005,1,2.5,,,,,,0.3133143477485639,0.21745452864477413,0.462953917349904,,0.0,0.0,0.0
ALB,2006,2,2.5,,,,,,0.23165725792449507,0.17790411759334115,0.4803323790893348,,0.0,0.0,0.0
ALB,2007,3,2.5,,,,,,0.2722239608774882,0.4762909656286716,0.4972777989453994,,0.0,0.0,0.0
ALB,2008,4,2.0,,,,,,0.47828608138166706,0.35043695700973143,0.5211484251228625,0.5870058469013926,0.0,0.0,0.0
ALB,2009,5,2.0,,,,,,0.29717800679019685,0.4273404295609101,0.5322877013188189,,0.0,0.0,0.0
ALB,2010,6,2.0,,,,,,0.32717906049995293,0.34197011962220075,0.5478944300149281,,0.0,0.0,0.0
ALB,2011,7,2.0,,,,,,0.3349112596262175,0.354964170871623,0.5642727542697705,,0.0,0.0,0.0
ALB,2012,8,2.0,,,,,,0.341482430504627,0.6547336841994661,0.5814273356100489,0.05525681516908987,0.0,0.0,0.0
ALB,2013,9,2.0,,,,,,0.3539241609326749,0.2924580942503418,0.5956324697944374,,0.0,0.0,0.0
ALB,2014,10,2.0,,,,,,0.5284870804440791,0.6300490187406497,0.6105931171444926,,0.0,0.0,0.0
ALB,2015,11,2.5,,,,,,0.5323795164771221,0.5385505581368007,0.6238619340986521,-1.4517208365604795,0.0,0.0,0.0
ALB,2016,12,2.0,,,,,,0.32263438511663584,0.5554730841066576,0.635454142274034,-1.4203807423054766,0.0,0.0,0.0
ALB,2017,13,2.0,,,,,,0.548184297801306,0.6699119829778963,0.6478384188260673,-0.028385307941378782,0.0,0.0,0.0
ALB,2018,14,2.0,,,,,,0.5503002546028167,0.6216848586917765,0.6610290873436676,-0.05603495499759028,0.0,0.0,0.0
ALB,2019,15,2.0,,,,,,0.4303717053355316,0.41026388919894213,0.6701253995056481,,0.0,0.0,0.0
ALB,2020,16,2.0,,,,,,0.4127474264950844,0.31068824454845995,0.6778480188130459,,0.0,0.0,0.0
ALB,2021,17,1.5,,,,,,0.5485059816496528,0.20761021312917868,0.6781262554769864,,0.0,0.0,0.0
ALB,2022,18,1.5,,,,,,0.5765515800104641,0.26492832491719676,0.6783956522714205,,0.0,0.0,0.0
ALB,2023,19,1.5,,,,1.0,2.1025641025641026,0.5664053511582366,0.049425995277377975,0.6786566474968597,,0.0,0.0,0.0
ALB,2024,20,1.5,0.0,,,,,0.5370103044790601,0.958490589368449,0.6887120839856782,,0.0,0.0,0.0
ALB,2025,1,,,3.4404761904761907,2.666666666666667,,,,,,,0.0,0.0,
AND,1990,,,,,,,,0.7347410180767713,,0.6593026321484193,,0.0,0.0,0.0
AND,1991,,,,,,,,0.7541390802667665,,0.6593026321484193,,0.0,0.0,0.0
AND,1992,,,,,,,,0.780362052840827,,0.6593026321484193,,0.0,0.0,0.0
AND,1993,,1.0,,,,,,0.8033677055623318,,0.6593026321484193,,0.0,0.0,0.0
AND,1994,,1.0,,,,,,0.8276747386085991,,0.6593026321484193,,0.0,0.0,0.0
AND,1995,,1.0,,,,,,0.413494689703937,,0.6593026321484193,,0.0,0.0,0.0
AND,1996,,1.0,,,,,,0.6274416218954082,,0.6593026321484193,,0.0,0.0,0.0
AND,1997,,1.0,,,,,,0.34297846782077124,,0.6593026321484193,,0.0,0.0,0.0
AND,1998,,1.0,,,,,,0.35008000326507654,,0.6593026321484193,,0.0,0.0,0.0
AND,1999,,1.0,,,,,,0.4695460117403497,,0.6593026321484193,,0.0,0.0,0.0
AND,2000,,1.0,,,,,,0.5141042842919733,,0.7870447876943172,,0.0,0.0,0.0
AND,2001,,1.0,,,,,,0.47943208383264047,,0.7870448023641666,,0.0,0.0,0.0
AND,2002,,1.0,,,,,,0.5858265643410788,0.44305667830183304,0.7870448612380222,,0.0,0.0,0.0
AND,2003,,1.0,,,,,,0.6023232794644754,0.5812415629590868,0.7870448612380222,,0.0,0.0,0.0
AND,2004,,1.0,,,,,,0.5782871844250237,0.3650517214566886,0.7870447070843357,,0.0,0.0,0.0
AND,2005,,1.0,,,,,,0.5538577622535473,0.1242124225849471,0.7870448612380222,,0.0,0.0,0.0
AND,2006,,1.0,,,,,,0.46705897716834266,-0.46266955247371505,0.7870448612380222,,0.0,0.0,0.0
AND,2007,,1.0,,,,,,0.526845085934126,-0.5884536894614721,0.7870448612380222,,0.0,0.0,0.0
AND,2008,,1.0,,,,,,0.7211845253236154,-0.6555946798149895,0.7870448612380222,,0.0,0.0,0.0
AND,2009,,1.0,,,,,,0.7302354590538316,-0.731417580917059,0.7870447693968018,,0.0,0.0,0.0
AND,2010,,1.0,,,,,,0.7288422399132196,-0.6872703670583677,0.7870447976988392,,0.0,0.0,0.0
AND,2011,,1.0,,,,,,0.7402273245998285,-0.6211508967201169,0.7870448612380222,,0.0,0.0,0.0
AND,2012,,1.0,,,,,,0.7403673254401189,-0.715412256559625,0.7870448054591463,,0.0,0.0,0.0
AND,2013,,1.0,,,,,,0.6756174822096231,-0.01106149869864422,0.7870448612380222,,0.0,0.0,0.0
AND,2014,,1.0,,,,,,0.7305798447921834,-0.3457661519782587,0.7870448612380222,,0.0,0.0,0.0
AND,2015,,1.0,,,,,,0.7720518615059768,-0.2680610319228036,0.7870448612380222,,0.0,0.0,0.0
AND,2016,,1.0,,,,,,0.8161966017015571,-0.12072929374887148,0.7870448612380222,,0.0,0.0,0.0
AND,2017,,1.0,,,,,,0.8483629750421999,-0.19276085513247465,0.7870448612380222,,0.0,0.0,0.0
AND,2018,,1.0,,,,,,0.8865790087049281,-0.14066531074761668,0.7870448612380222,,0.0,0.0,0.0
AND,2019,,1.0,,,,,,0.8911110001351565,-0.6693971014598802,0.7870448612380222,,0.0,0.0,0.0
AND,2020,,1.0,,,,,,0.8066587085882504,-0.7349635654566985,0.7870447059671091,,0.0,0.0,0.0
AND,2021,,1.0,,,,1.3636363636363635,2.15,0.8893025142957337,-0.716068330170187,0.7870448612380222,,0.0,0.0,0.0
AND,2022,,1.0,,,,,,0.9227401846172357,-0.18983481915181577,0.7870447415771252,,0.0,0.0,0.0
AND,2023,,1.0,,,,,,0.9380496175721217,-0.33833573198251915,0.7870448612380222,,0.0,0.0,0.0
AND,2024,,1.0,0.0,,,,,1.0561889130101254,-0.2829389705418835,0.8509159757828237,,0.0,0.0,0.0
AND,2025,,,,,,,,,,,,0.0,0.0,
ARE,1990,1,1.5,,,,,,-0.030390537284805515,-0.17475872886404914,0.6593026321484193,,0.0,0.0,0.0
ARE,1991,2,2.0,,,,,,0.08253298940424199,0.0026937760868148974,0.6593026321484193,,0.0,0.0,0.0
ARE,1992,3,1.5,,,,,,0.10907819720743119,-0.02609488914340699,0.6593026321484193,,0.0,0.0,0.0
ARE,1993,4,1.0,,,,,,0.25436099482238744,-0.028877433507202427,0.6593026321484193,,0.0,0.0,0.0
ARE,1994,5,1.0,,,,,,0.25449069835831006,0.0702369748066986,0.6593026321484193,,0.0,0.0,0.0
ARE,1995,6,1.5,,,,,,0.2569429705123016,0.14774233945327947,0.6593026321484193,,0.0,0.0,0.0
ARE,1996,7,1.5,,,,,,0.1883720454384774,-0.16670495737565885,0.6593026321484193,,0.0,0.0,0.0
ARE,1997,8,2.0,,,,,,0.3666760113576524,-0.485685320109722,0.6593026321484193,,0.0,0.0,0.0
ARE,1998,9,2.0,,,,,,0.4472371360654095,-0.5662168124026566,0.6593026321484193,,0.0,0.0,0.0
ARE,1999,10,1.5,,,,,,0.45711123001827314,-0.12910946433799972,0.6593026321484193,,0.0,0.0,0.0
ARE,2000,11,1.5,,,,,,0.26961293037944833,1.4210637447196368,0.769092115623972,,0.0,0.0,0.0
ARE,2001,12,2.0,,,,,,0.31182857418673815,1.6128858637402035,0.769004488952579,,0.0,0.0,0.0
ARE,2002,13,2.5,,,,,,0.32829938339583115,1.303925996550729,0.7693843522871285,,0.0,0.0,0.0
ARE,2003,14,2.0,,,,,,0.3505663636830062,0.9065778027836177,0.7697703242863284,,0.0,0.0,0.0
ARE,2004,15,2.0,,,,,,0.33466288412348694,0.5341374665024026,0.7701619909465101,,0.0,0.0,0.0
ARE,2005,16,2.0,,,,,,0.26377700603279436,0.27042993495619594,0.7705594311493806,,0.0,0.0,0.0
ARE,2006,17,2.0,,,,,,0.38046416234091135,-0.08066783028950586,0.7709623973721342,,0.0,0.0,0.0
ARE,2007,18,2.0,,,,,,0.28366496751132086,,0.771371432306284,,0.0,0.0,0.0
ARE,2008,19,2.0,,,,,,0.3007662498389972,,0.771786677230461,,0.0,0.0,0.0
ARE,2009,20,1.5,,,,,,0.32907824832062804,,0.7722073381782618,,0.0,0.0,0.0
ARE,2010,21,1.5,,,,,,0.3303104943501618,,0.7726334525339597,,0.0,0.0,0.014451456864402717
ARE,2011,22,1.5,,,,,,0.37053342037698145,,0.7730649808977708,,0.0,0.0,0.0
ARE,2012,23,2.0,,,,,,0.40698266907359004,,0.77350169213264,,0.0,0.0,0.0
ARE,2013,24,3.0,,,,,,0.483459714488695,,0.7739434533406905,,0.0,0.0,0.0
ARE,2014,25,2.6666666666666665,,,,,,0.5380860712683553,,0.774389687537984,,0.0,0.0,0.0
ARE,2015,26,3.0,,,,,,0.5876207870494254,,0.7748408483674973,,0.0,0.0,0.0
ARE,2016,27,2.3333333333333335,,,,,,0.6069366701676651,1.0549298363380155,0.7752961996049085,,0.0,0.0,0.0
ARE,2017,28,2.6666666666666665,,,,,,0.6088077918955932,,0.7757558477686137,,0.0,0.0,0.0
ARE,2018,29,3.0,,,,,,0.6495505884413989,0.6693642475570013,0.7762195875183416,,0.0,0.0,0.0
ARE,2019,30,3.0,,,,,,0.67936817352927,0.6050522923012024,0.7761888979976135,,0.0,0.0,0.0
ARE,2020,30,3.0,,,,,,0.6116664194778547,0.59026102719586,0.7761592098915151,,0.0,0.0,0.0
ARE,2021,30,3.0,,,,,,0.6174177617665502,0.5506699287990421,0.7761305163615186,,0.0,0.0,0.0
ARE,2022,30,2.6666666666666665,,,,,,0.6416868536577831,0.6627203857129639,0.7761025704978298,,0.0,0.0,0.02934202429510586
ARE,2023,30,2.6666666666666665,,,,0.7272727272727273,2.35,0.9028441447710479,0.5599733781315234,0.7760753877568477,,0.0,0.0,0.0
ARE,2024,30,2.6666666666666665,,,,,,0.9668354927099803,0.621498457585699,0.8344225959130529,,0.0,0.0,0.0
ARE,2025,30,,,,,,,,,,,0.0,0.0,
ARG,1990,1,2.5,,,,,,0.2988880755073066,0.04121293326977418,0.3704254634885101,,0.0,0.0,0.0
ARG,1991,2,2.5,,,,,,0.2280333811434941,0.11839872454852088,0.3828487836080847,,0.0,0.0,0.0
ARG,1992,3,2.0,,,,,,0.05943006831292678,,0.395267608835481,,0.0,0.0,0.0
ARG,1993,4,2.0,,,,,,0.2587953743791692,,0.4076617121558982,,0.0,0.0,0.0
ARG,1994,5,2.0,,,,,,0.10027157826446444,0.45832766798664537,0.4200055288700695,,0.0,0.0,0.0
ARG,1995,6,2.0,,,,,,0.355667848620543,,0.4322743370710148,,0.0,0.0,0.0
ARG,1996,7,2.5,,,,,,0.27931598610518477,0.27166954418720163,0.44444313392098805,,0.0,0.0,0.0
ARG,1997,8,2.0,,,,,,0.3389338189897792,0.12755595001928982,0.45648663565149,,0.0,0.0,0.0
ARG,1998,9,2.5,,,,,,0.3600772583332101,0.5624997230806139,0.46837983942477773,,0.0,0.0,0.0
ARG,1999,10,2.5,,,,,,0.38749926112451505,0.7122913733622901,0.48009493309549267,,0.0,0.0,0.0
ARG,2000,11,2.0,,,,,,0.3137580574245448,0.7490082124480215,0.5098424474333257,,0.0,0.0,0.0
ARG,2001,12,3.0,,,,,,0.35961388196915217,0.5889683803269157,0.5179135597324778,,0.0,0.0,0.0
ARG,2002,13,2.5,,,,,,0.515864214436011,0.6431675015177601,0.5356598563473155,,0.0,0.0,0.0
ARG,2003,14,2.0,,,,,,0.5901844893670541,0.576844253351806,0.5483641783520726,,0.0,0.0,0.0
ARG,2004,15,2.5,,,,,,0.6642924572774142,0.5932231152702053,0.5609580140860091,,0.0,0.0,0.0
ARG,2005,16,2.0,,,,,,0.6650295035849139,0.5235072427931832,0.5734381065286053,,0.0,0.0,0.0
ARG,2006,17,2.0,,,,,,0.5627019023177071,0.5948666553931364,0.5870397753090962,-0.5916138717507554,0.0,0.0,0.0
ARG,2007,18,2.0,,,,,,0.515651879497134,0.6780042583027175,0.5993047079843424,,0.0,0.0,0.0
ARG,2008,19,2.0,,,,,,0.5932935117759341,0.8158694692546599,0.6126954292149436,,0.0,0.0,0.0
ARG,2009,20,2.5,,,,,,0.6090782998868457,0.9085524628168052,0.6259821120093843,,0.0,0.0,0.0
ARG,2010,21,2.0,,,,,,0.6064838777747869,0.9445802074722822,0.6477588912801119,-0.4257476166904401,0.0,0.0,0.0
ARG,2011,22,2.5,,,,,,0.5628223329066833,0.9457564936619521,0.6595644146273779,-0.26908863060933924,0.0,0.0,0.0
ARG,2012,23,1.5,,,,,,0.5703836013464669,0.9498492950171905,0.67003101457446,-0.30088776058885286,0.0,0.0,0.0
ARG,2013,24,2.0,,,,,,0.6256986810931697,0.9079953367514824,0.6784616413107892,-0.15330488816897914,0.0,0.0,0.0
ARG,2014,25,2.6666666666666665,,,,,,0.6559150477413199,0.9548839348548519,0.6930521744372026,-0.19971231290509364,0.0,0.0,0.0
ARG,2015,26,2.0,,,,,,0.6355575986761849,0.9592882915934219,0.6953845362461895,,0.0,0.0,0.0
ARG,2016,27,2.0,,,,,,0.6296555773544056,0.961263874809764,0.7038692875627247,0.05909565165518497,0.0,0.0,0.0
ARG,2017,28,2.0,,,,,,0.6106937331240627,0.8167142614267985,0.6593026321484193,0.07649108994349459,0.0,0.0,0.0
ARG,2018,29,2.0,,,,,,0.5770069176247625,0.7629785745190066,0.6593026321484193,0.0639042550441716,0.0,0.0,0.0
ARG,2019,30,1.6666666666666667,,2.392857142857143,2.0,,,0.5001920460688831,0.7767336083286575,0.6593026321484193,0.10847006875543841,0.0,0.0,0.0
ARG,2020,30,2.6666666666666665,,,,,,0.31985246730884903,0.7680515435222356,0.6593026321484193,0.3688232284284807,0.0,0.0,0.0
ARG,2021,30,2.0,,,,,,0.4391442664772248,0.8630698331807395,0.6593026321484193,0.11848986010201841,0.0,0.0,0.0
